Order ID;Month;Year;City;Segment;Category;Sub-Category;Product Name;Sales;Quantity;Profit
CA-2016-133340;Desember;2016;Jawa Timur;Consumer;Technology;Accessories;Logitech Trackman Marble Mouse;USD 59,98;2;USD 25,19
CA-2016-106341;Oktober;2016;Jawa Timur;Consumer;Office Supplies;Art;Premium Writing Pencils, Soft, #2 by Central Association for the Blind;USD 7,15;3;USD 0,72
CA-2016-160129;November;2016;DKI Jakarta;Corporate;Furniture;Furnishings;DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7;USD 70,45;7;USD 12,33
CA-2016-160129;November;2016;Jawa Barat;Corporate;Office Supplies;Fasteners;Advantus Map Pennant Flags and Round Head Tacks;USD 15,80;5;USD 2,37
CA-2016-160129;November;2016;Banten;Corporate;Furniture;Furnishings;Nu-Dell Float Frame 11 x 14 1/2;USD 14,37;2;USD 3,95
US-2016-117037;Mei;2016;Jawa Tengah;Consumer;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book;USD 30,53;8;USD 9,54
US-2016-117037;Mei;2016;DI Yogyakarta;Consumer;Office Supplies;Binders;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";USD 2,89;1;USD 4,77
CA-2016-132997;November;2016;Jawa Timur;Consumer;Office Supplies;Storage;Eldon Base for stackable storage shelf, platinum;USD 116,82;3;USD 5,84
CA-2016-132997;November;2016;DKI Jakarta;Consumer;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;USD 276,78;2;USD 89,95
CA-2016-132997;November;2016;Jawa Barat;Consumer;Technology;Phones;Jabra Supreme Plus Driver Edition Headset;USD 359,97;3;USD 100,79
US-2016-117037;Mei;2016;Banten;Consumer;Office Supplies;Fasteners;Acco Hot Clips Clips to Go;USD 7,90;3;USD 2,47
CA-2016-111416;September;2016;Jawa Tengah;Consumer;Office Supplies;Binders;Avery Arch Ring Binders;USD 232,40;5;USD 78,44
US-2016-117037;Mei;2016;DI Yogyakarta;Consumer;Furniture;Furnishings;Flat Face Poster Frame;USD 22,61;3;USD 10,17
CA-2016-132997;November;2016;Jawa Timur;Consumer;Technology;Phones;AT&T SB67148 SynJ;USD 263,96;4;USD 71,27
CA-2016-132997;November;2016;DKI Jakarta;Consumer;Office Supplies;Paper;Xerox 23;USD 12,96;2;USD 6,22
CA-2016-136994;Mei;2016;Jawa Barat;Consumer;Office Supplies;Paper;Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page;USD 13,38;2;USD 6,15
CA-2016-152765;Juni;2016;Banten;Consumer;Office Supplies;Paper;Xerox 19;USD 173,49;7;USD 54,22
CA-2016-120355;September;2016;Jawa Tengah;Consumer;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;USD 60,72;3;USD 26,11
CA-2016-120355;September;2016;DI Yogyakarta;Consumer;Furniture;Chairs;Global Leather Executive Chair;USD 631,78;2;USD 140,40
CA-2016-118899;Maret;2016;Jawa Timur;Consumer;Furniture;Chairs;Global Stack Chair with Arms, Black;USD 167,89;7;USD 14,69
CA-2016-146318;Januari;2016;Jawa Tengah;Consumer;Office Supplies;Paper;Xerox 218;USD 12,96;2;USD 6,22
US-2016-108497;Juni;2016;DI Yogyakarta;Home Office;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;USD 599,17;5;USD 35,25
US-2016-135209;Desember;2016;Jawa Timur;Home Office;Office Supplies;Paper;Astroparche Fine Business Paper;USD 25,34;6;USD 8,87
US-2016-135209;Desember;2016;DKI Jakarta;Home Office;Office Supplies;Paper;Xerox 1898;USD 37,41;7;USD 13,09
CA-2016-118759;November;2016;Jawa Barat;Consumer;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;USD 40,44;3;USD 10,51
CA-2016-118759;November;2016;Banten;Consumer;Furniture;Chairs;Hon GuestStacker Chair;USD 408,01;2;USD 72,53
CA-2016-152555;Maret;2016;Jawa Tengah;Home Office;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;USD 844,12;6;USD 36,18
CA-2016-159142;April;2016;DI Yogyakarta;Home Office;Office Supplies;Paper;"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book";USD 27,81;3;USD 13,07
CA-2016-152555;Maret;2016;Jawa Timur;Home Office;Office Supplies;Paper;Computer Printout Paper with Letter-Trim Perforations;USD 45,53;3;USD 15,93
CA-2016-160717;Juni;2016;Jawa Timur;Home Office;Technology;Accessories;Rosewill 107 Normal Keys USB Wired Standard Keyboard;USD 26,96;2;USD 3,77
CA-2016-159142;April;2016;DKI Jakarta;Home Office;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;USD 149,97;3;USD 6,00
CA-2016-152555;Maret;2016;Jawa Barat;Home Office;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded Headset;USD 812,74;8;USD 60,96
CA-2016-160717;Juni;2016;Banten;Home Office;Technology;Phones;Bose SoundLink Bluetooth Speaker;USD 477,60;3;USD 161,19
CA-2016-160717;Juni;2016;Jawa Tengah;Home Office;Technology;Phones;Samsung Galaxy Mega 6.3;USD 3.023,93;9;USD 226,79
CA-2016-114748;Oktober;2016;DI Yogyakarta;Home Office;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";USD 169,57;2; -   
CA-2016-114748;Oktober;2016;Jawa Timur;Home Office;Office Supplies;Art;Newell 310;USD 1,41;1;USD 0,16
CA-2016-162383;September;2016;DKI Jakarta;Consumer;Office Supplies;Binders;Pressboard Hanging Data Binders for Unburst Sheets;USD 8,86;6;USD 6,49
CA-2016-162383;September;2016;Jawa Barat;Consumer;Furniture;Chairs;Global Push Button Manager's Chair, Indigo;USD 85,25;2;USD 1,22
CA-2016-162383;September;2016;Banten;Consumer;Office Supplies;Binders;Recycled Easel Ring Binders;USD 8,95;2;USD 7,46
CA-2016-107104;November;2016;Jawa Tengah;Consumer;Furniture;Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";USD 595,38;6;USD 297,69
CA-2016-107104;November;2016;DI Yogyakarta;Consumer;Furniture;Bookcases;DMI Eclipse Executive Suite Bookcases;USD 3.406,66;8;USD 160,31
CA-2016-107104;November;2016;Jawa Timur;Consumer;Office Supplies;Appliances;Belkin F9S820V06 8 Outlet Surge;USD 64,96;2;USD 19,49
CA-2016-150077;Februari;2016;DKI Jakarta;Consumer;Technology;Phones;AT&T 17929 Lendline Telephone;USD 90,48;2;USD 23,52
CA-2016-150658;November;2016;Jawa Barat;Consumer;Office Supplies;Binders;Avery Non-Stick Binders;USD 10,78;3;USD 3,37
CA-2016-107104;November;2016;Banten;Consumer;Office Supplies;Art;Newell 31;USD 37,17;9;USD 10,41
US-2016-105578;Mei;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Storex Flexible Poly Binders with Double Pockets;USD 2,38;3;USD 1,90
US-2016-105578;Mei;2016;DI Yogyakarta;Corporate;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;USD 801,57;2;USD 50,10
US-2016-105578;Mei;2016;Jawa Timur;Corporate;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;USD 14,95;2;USD 11,96
US-2016-105578;Mei;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Vinyl Sectional Post Binders;USD 22,62;2;USD 15,08
CA-2016-168830;November;2016;DI Yogyakarta;Corporate;Technology;Accessories;NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router;USD 479,97;3;USD 163,19
CA-2016-137673;September;2016;Jawa Timur;Corporate;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;USD 116,00;8;USD 29,00
CA-2016-125794;September;2016;DKI Jakarta;Consumer;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;USD 36,24;1;USD 15,22
CA-2016-133711;November;2016;Jawa Barat;Corporate;Technology;Machines;Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer;USD 3.040,00;8;USD 1.459,20
CA-2016-133711;November;2016;Banten;Corporate;Office Supplies;Binders;Wilson Jones DublLock D-Ring Binders;USD 33,75;5;USD 16,88
CA-2016-130050;Juli;2016;Jawa Tengah;Corporate;Furniture;Furnishings;Staple-based wall hangings;USD 9,55;3;USD 3,82
US-2016-168095;Juli;2016;DI Yogyakarta;Corporate;Furniture;Chairs;Bevis Steel Folding Chairs;USD 230,28;3;USD 23,03
CA-2016-133711;November;2016;Jawa Timur;Corporate;Office Supplies;Binders;Surelock Post Binders;USD 91,68;3;USD 45,84
CA-2016-133711;November;2016;Jawa Timur;Corporate;Office Supplies;Paper;Easy-staple paper;USD 70,98;7;USD 34,78
US-2016-168095;Juli;2016;DKI Jakarta;Corporate;Office Supplies;Paper;Xerox 1909;USD 105,52;5;USD 34,29
CA-2016-141523;Desember;2016;Jawa Barat;Corporate;Office Supplies;Binders;GBC Laser Imprintable Binding System Covers, Desert Sand;USD 34,25;3;USD 11,56
CA-2016-163048;Februari;2016;Banten;Corporate;Furniture;Chairs;Harbour Creations Steel Folding Chair;USD 241,50;4; -   
CA-2016-141523;Desember;2016;Jawa Tengah;Corporate;Office Supplies;Art;Newell 326;USD 3,52;2;USD 1,02
US-2016-143448;Desember;2016;DI Yogyakarta;Consumer;Furniture;Chairs;Global Commerce Series High-Back Swivel/Tilt Chairs;USD 1.424,90;5;USD 356,23
CA-2016-113341;November;2016;Jawa Timur;Consumer;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;USD 194,35;3;USD 19,44
CA-2016-141887;Januari;2016;DKI Jakarta;Home Office;Furniture;Furnishings;Ultra Door Push Plate;USD 54,99;14;USD 8,94
CA-2016-161361;Maret;2016;Jawa Barat;Consumer;Office Supplies;Binders;"Wilson Jones Hanging View Binder, White, 1""";USD 17,04;3;USD 5,54
CA-2016-133319;September;2016;Banten;Consumer;Office Supplies;Paper;Xerox 1885;USD 192,16;4;USD 92,24
CA-2016-102981;September;2016;Jawa Tengah;Consumer;Furniture;Bookcases;Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors;USD 722,35;3;USD 90,29
CA-2016-121601;Oktober;2016;DI Yogyakarta;Consumer;Office Supplies;Envelopes;Laser & Ink Jet Business Envelopes;USD 59,75;7;USD 19,42
CA-2016-102981;September;2016;Jawa Timur;Consumer;Technology;Accessories;Maxell 4.7GB DVD+RW 3/Pack;USD 31,86;2;USD 11,15
CA-2016-169922;Juni;2016;DKI Jakarta;Corporate;Furniture;Furnishings;Stacking Tray, Side-Loading, Legal, Smoke;USD 12,54;7;USD 9,09
CA-2016-169922;Juni;2016;Jawa Barat;Corporate;Office Supplies;Binders;Computer Printout Index Tabs;USD 1,34;4;USD 2,15
CA-2016-169922;Juni;2016;Banten;Corporate;Office Supplies;Binders;GBC Wire Binding Combs;USD 8,27;4;USD 13,65
CA-2016-169887;Oktober;2016;Jawa Tengah;Consumer;Furniture;Furnishings;"Linden 12"" Wall Clock With Oak Frame";USD 101,94;3;USD 30,58
CA-2016-169887;Oktober;2016;DI Yogyakarta;Consumer;Office Supplies;Art;Prang Drawing Pencil Set;USD 8,34;3;USD 2,25
CA-2016-169887;Oktober;2016;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 1986;USD 6,68;1;USD 3,21
US-2016-117793;Agustus;2016;Jawa Tengah;Home Office;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;USD 25,20;4;USD 11,59
CA-2016-128916;Agustus;2016;DI Yogyakarta;Home Office;Furniture;Furnishings;Staple-based wall hangings;USD 9,55;3;USD 3,82
US-2016-117793;Agustus;2016;Jawa Timur;Home Office;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;USD 1,98;2;USD 0,89
US-2016-117793;Agustus;2016;DKI Jakarta;Home Office;Office Supplies;Storage;Pizazz Global Quick File;USD 14,97;1;USD 4,19
CA-2016-128916;Agustus;2016;Jawa Barat;Home Office;Furniture;Furnishings;OIC Stacking Trays;USD 5,34;4;USD 2,14
US-2016-117793;Agustus;2016;Banten;Home Office;Office Supplies;Labels;Avery 515;USD 37,59;3;USD 17,67
US-2016-157840;Desember;2016;Jawa Tengah;Consumer;Office Supplies;Paper;Strathmore Photo Mount Cards;USD 33,90;5;USD 15,59
CA-2016-131835;Juli;2016;DI Yogyakarta;Corporate;Office Supplies;Paper;Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box;USD 55,48;1;USD 26,63
CA-2016-113082;September;2016;Jawa Timur;Corporate;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;USD 40,48;2;USD 14,57
CA-2016-131835;Juli;2016;Jawa Timur;Corporate;Office Supplies;Appliances;Kensington 4 Outlet MasterPiece Compact Power Control Center;USD 162,64;2;USD 45,54
CA-2016-157868;Desember;2016;DKI Jakarta;Corporate;Office Supplies;Fasteners;Acco Clips to Go Binder Clips, 24 Clips in Two Sizes;USD 24,85;7;USD 11,68
CA-2016-131835;Juli;2016;Jawa Barat;Corporate;Technology;Phones;Bose SoundLink Bluetooth Speaker;USD 597,00;3;USD 280,59
CA-2016-145492;November;2016;Banten;Corporate;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;USD 39,00;12;USD 11,31
CA-2016-153185;September;2016;Jawa Tengah;Corporate;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;USD 30,96;6;USD 11,22
CA-2016-132017;September;2016;DI Yogyakarta;Corporate;Office Supplies;Binders;GBC Recycled VeloBinder Covers;USD 6,82;2;USD 11,59
CA-2016-139010;Februari;2016;Jawa Timur;Corporate;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;USD 18,56;4;USD 6,50
CA-2016-139010;Februari;2016;DKI Jakarta;Corporate;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;USD 12,99;1;USD 0,78
CA-2016-139010;Februari;2016;Jawa Barat;Corporate;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;USD 31,25;7;USD 10,94
CA-2016-139010;Februari;2016;Banten;Corporate;Office Supplies;Storage;Fellowes Officeware Wire Shelving;USD 449,15;5;USD 8,98
CA-2016-139395;Desember;2016;Jawa Tengah;Home Office;Office Supplies;Storage;Fellowes Desktop Hanging File Manager;USD 26,86;2;USD 6,72
CA-2016-139395;Desember;2016;DI Yogyakarta;Home Office;Furniture;Furnishings;Westinghouse Clip-On Gooseneck Lamps;USD 33,48;4;USD 8,70
CA-2016-105284;November;2016;Jawa Timur;Home Office;Office Supplies;Fasteners;Stockwell Gold Paper Clips;USD 4,42;3;USD 1,60
CA-2016-139395;Desember;2016;DKI Jakarta;Home Office;Technology;Phones;Jabra SPEAK 410;USD 657,93;7;USD 184,22
CA-2016-139395;Desember;2016;Jawa Barat;Home Office;Office Supplies;Art;Newell 333;USD 13,90;5;USD 3,61
CA-2016-126543;Januari;2016;Banten;Corporate;Furniture;Furnishings;DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7;USD 15,17;2;USD 3,79
CA-2016-114307;Juli;2016;Jawa Tengah;Corporate;Office Supplies;Appliances;Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector;USD 37,68;2;USD 10,55
US-2016-102232;Agustus;2016;DI Yogyakarta;Corporate;Office Supplies;Art;Boston Model 1800 Electric Pencil Sharpener, Gray;USD 197,05;7;USD 59,12
CA-2016-114307;Juli;2016;Jawa Timur;Corporate;Furniture;Furnishings;Eldon Stackable Tray, Side-Load, Legal, Smoke;USD 27,42;3;USD 9,32
CA-2016-114307;Juli;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Wilson Jones Easy Flow II Sheet Lifters;USD 5,40;3;USD 2,59
CA-2016-165827;November;2016;DI Yogyakarta;Corporate;Furniture;Furnishings;Ultra Door Pull Handle;USD 50,50;6;USD 8,21
CA-2016-114307;Juli;2016;Jawa Timur;Corporate;Office Supplies;Paper;Xerox 216;USD 51,84;8;USD 24,88
US-2016-142685;Juni;2016;DKI Jakarta;Consumer;Office Supplies;Supplies;Compact Automatic Electric Letter Opener;USD 835,17;7;USD 16,70
CA-2016-119186;Mei;2016;Jawa Barat;Consumer;Office Supplies;Paper;Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright);USD 14,35;3;USD 5,20
CA-2016-119186;Mei;2016;Banten;Consumer;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;USD 388,43;5;USD 88,78
CA-2016-119186;Mei;2016;Jawa Tengah;Consumer;Technology;Accessories;Logitech G13 Programmable Gameboard with LCD Display;USD 63,99;1;USD 7,20
CA-2016-134348;November;2016;DI Yogyakarta;Consumer;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;USD 6,27;5;USD 4,60
CA-2016-134348;November;2016;Jawa Timur;Consumer;Technology;Accessories;Micropad Numeric Keypads;USD 31,98;2;USD 2,00
CA-2016-134348;November;2016;Jawa Timur;Consumer;Office Supplies;Binders;Round Ring Binders;USD 4,37;7;USD 3,35
CA-2016-119186;Mei;2016;DKI Jakarta;Consumer;Office Supplies;Paper;Xerox 212;USD 10,37;2;USD 3,63
US-2016-123470;Agustus;2016;Jawa Barat;Consumer;Office Supplies;Appliances;Tripp Lite TLP810NET Broadband Surge for Modem/Fax;USD 122,33;3;USD 12,23
US-2016-123470;Agustus;2016;Banten;Consumer;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;USD 18,88;3;USD 13,85
CA-2016-100300;Juni;2016;Jawa Tengah;Consumer;Office Supplies;Appliances;APC 7 Outlet Network SurgeArrest Surge Protector;USD 241,44;3;USD 72,43
CA-2016-113817;November;2016;DI Yogyakarta;Consumer;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;USD 27,68;2;USD 9,69
CA-2016-106397;Juli;2016;Jawa Timur;Consumer;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;USD 45,98;2;USD 12,87
CA-2016-124149;April;2016;DKI Jakarta;Consumer;Office Supplies;Storage;Eldon Fold 'N Roll Cart System;USD 55,92;5;USD 6,29
CA-2016-124149;April;2016;Jawa Barat;Consumer;Office Supplies;Paper;Embossed Ink Jet Note Cards;USD 108,34;6;USD 37,92
CA-2016-100300;Juni;2016;Banten;Consumer;Technology;Machines;Okidata MB760 Printer;USD 4.476,80;4;USD 503,64
CA-2016-124149;April;2016;Jawa Tengah;Consumer;Office Supplies;Paper;Xerox 1942;USD 78,30;2;USD 29,36
CA-2016-106397;Juli;2016;DI Yogyakarta;Consumer;Office Supplies;Paper;Xerox 226;USD 12,96;2;USD 6,22
CA-2016-100300;Juni;2016;Jawa Timur;Consumer;Office Supplies;Paper;Xerox 189;USD 104,85;1;USD 50,33
CA-2016-110254;Agustus;2016;DKI Jakarta;Home Office;Furniture;Furnishings;Advantus Panel Wall Certificate Holder - 8.5x11;USD 109,80;9;USD 46,12
CA-2016-110254;Agustus;2016;Jawa Barat;Home Office;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";USD 35,06;2;USD 10,52
CA-2016-110254;Agustus;2016;Banten;Home Office;Office Supplies;Labels;Avery 476;USD 4,13;1;USD 1,90
CA-2016-110254;Agustus;2016;Jawa Tengah;Home Office;Office Supplies;Labels;Avery 478;USD 9,82;2;USD 4,81
US-2016-144547;November;2016;DI Yogyakarta;Consumer;Technology;Accessories;Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ;USD 279,94;7;USD 48,99
CA-2016-150350;Agustus;2016;Jawa Timur;Consumer;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;USD 135,90;5;USD 63,87
CA-2016-150350;Agustus;2016;Jawa Tengah;Consumer;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;USD 532,70;6;USD 39,95
CA-2016-150350;Agustus;2016;DI Yogyakarta;Consumer;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;USD 43,10;5;USD 11,21
CA-2016-150350;Agustus;2016;Jawa Timur;Consumer;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;USD 15,88;4;USD 0,16
CA-2016-150350;Agustus;2016;DKI Jakarta;Consumer;Technology;Machines;Okidata C331dn Printer;USD 837,60;3;USD 62,82
CA-2016-150350;Agustus;2016;Jawa Barat;Consumer;Office Supplies;Paper;Xerox 1978;USD 34,68;6;USD 16,99
CA-2016-108959;Maret;2016;Banten;Corporate;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;USD 104,70;1;USD 6,54
CA-2016-128727;Agustus;2016;Jawa Tengah;Home Office;Technology;Phones;Samsung Replacement EH64AVFWE Premium Headset;USD 22,00;4;USD 5,50
CA-2016-104157;Juli;2016;DI Yogyakarta;Consumer;Furniture;Tables;"Office Impressions End Table, 20-1/2""H x 24""W x 20""D";USD 2.430,08;8;USD 388,81
CA-2016-162726;Desember;2016;Jawa Timur;Consumer;Office Supplies;Paper;"It's Hot Message Books with Stickers, 2 3/4"" x 5""";USD 23,68;4;USD 7,40
CA-2016-104157;Juli;2016;Jawa Timur;Consumer;Office Supplies;Paper;Advantus Motivational Note Cards;USD 65,50;5;USD 32,10
CA-2016-104157;Juli;2016;DKI Jakarta;Consumer;Office Supplies;Storage;Akro Stacking Bins;USD 7,89;1;USD 0,32
CA-2016-162726;Desember;2016;Jawa Barat;Consumer;Office Supplies;Paper;Xerox 214;USD 10,37;2;USD 3,63
CA-2016-131296;Oktober;2016;Banten;Consumer;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;USD 239,37;2;USD 23,94
CA-2016-116337;November;2016;Jawa Tengah;Consumer;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";USD 44,46;5;USD 17,78
CA-2016-116337;November;2016;DI Yogyakarta;Consumer;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;USD 314,09;3;USD 19,63
CA-2016-146143;Desember;2016;Jawa Timur;Consumer;Furniture;Furnishings;"Executive Impressions 14""";USD 133,38;6;USD 58,69
CA-2016-131499;September;2016;DKI Jakarta;Home Office;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection;USD 207,48;1;USD 62,24
CA-2016-163972;Oktober;2016;Jawa Barat;Home Office;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;USD 120,67;2;USD 21,29
CA-2016-154053;Maret;2016;Banten;Home Office;Office Supplies;Art;Berol Giant Pencil Sharpener;USD 16,99;1;USD 4,93
CA-2016-155516;Oktober;2016;Jawa Tengah;Corporate;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;USD 23,20;4;USD 10,44
CA-2016-155516;Oktober;2016;DI Yogyakarta;Corporate;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;USD 1.043,92;4;USD 271,42
US-2016-148901;Mei;2016;Jawa Timur;Corporate;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;USD 10,38;2;USD 7,61
US-2016-148901;Mei;2016;DKI Jakarta;Corporate;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;USD 13,39;8;USD 9,82
CA-2016-132479;September;2016;Jawa Barat;Corporate;Office Supplies;Binders;GBC ProClick 150 Presentation Binding System;USD 442,37;7;USD 729,91
US-2016-148901;Mei;2016;Banten;Corporate;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;USD 30,19;3;USD 8,30
US-2016-148901;Mei;2016;Jawa Tengah;Corporate;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;USD 57,58;3;USD 44,15
US-2016-148901;Mei;2016;DI Yogyakarta;Corporate;Office Supplies;Art;Dixon Ticonderoga Pencils;USD 4,77;2;USD 0,42
CA-2016-155516;Oktober;2016;Jawa Timur;Corporate;Office Supplies;Storage;Pizazz Global Quick File;USD 104,79;7;USD 29,34
CA-2016-155516;Oktober;2016;Jawa Tengah;Corporate;Office Supplies;Supplies;Staple remover;USD 7,36;2;USD 0,15
US-2016-148901;Mei;2016;DI Yogyakarta;Corporate;Office Supplies;Paper;Xerox 23;USD 31,10;6;USD 10,89
US-2016-121013;September;2016;Jawa Timur;Consumer;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";USD 1.652,94;3;USD 314,06
CA-2016-122063;Desember;2016;DKI Jakarta;Consumer;Furniture;Chairs;Global Stack Chair with Arms, Black;USD 29,98;1;USD 8,09
CA-2016-122063;Desember;2016;Jawa Barat;Consumer;Furniture;Tables;Hon 5100 Series Wood Tables;USD 581,96;2;USD 104,75
CA-2016-101329;April;2016;Banten;Consumer;Office Supplies;Art;Barrel Sharpener;USD 32,13;9;USD 8,35
CA-2016-101329;April;2016;Jawa Tengah;Consumer;Office Supplies;Art;Newell 32;USD 2,88;1;USD 0,81
US-2016-121013;September;2016;DI Yogyakarta;Consumer;Office Supplies;Labels;Avery 50;USD 25,06;2;USD 11,78
CA-2016-165673;Mei;2016;Jawa Timur;Consumer;Office Supplies;Paper;TOPS Voice Message Log Book, Flash Format;USD 15,23;4;USD 5,52
CA-2016-142335;Desember;2016;Jawa Timur;Corporate;Office Supplies;Storage;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;USD 296,37;3;USD 80,02
CA-2016-142335;Desember;2016;DKI Jakarta;Corporate;Furniture;Tables;Chromcraft Bull-Nose Wood Oval Conference Tables & Bases;USD 1.652,94;3;USD 231,41
CA-2016-116974;Oktober;2016;Jawa Barat;Corporate;Technology;Phones;Mediabridge Sport Armband iPhone 5s;USD 23,98;4;USD 15,58
CA-2016-139689;Desember;2016;Banten;Corporate;Office Supplies;Binders;Zipper Ring Binder Pockets;USD 2,81;3;USD 1,97
CA-2016-139689;Desember;2016;Jawa Tengah;Corporate;Office Supplies;Binders;GBC Wire Binding Strips;USD 38,09;4;USD 27,93
US-2016-165078;November;2016;DI Yogyakarta;Home Office;Office Supplies;Binders;Premium Transparent Presentation Covers by GBC;USD 104,90;5;USD 50,35
CA-2016-152247;November;2016;Jawa Timur;Home Office;Furniture;Chairs;Global Troy Executive Leather Low-Back Tilter;USD 1.603,14;4;USD 100,20
US-2016-165078;November;2016;DKI Jakarta;Home Office;Office Supplies;Art;Prismacolor Color Pencil Set;USD 39,68;2;USD 16,27
US-2016-165078;November;2016;Jawa Barat;Home Office;Office Supplies;Labels;Avery 503;USD 51,75;5;USD 24,84
CA-2016-128671;Agustus;2016;Banten;Home Office;Office Supplies;Binders;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";USD 77,56;2;USD 35,68
CA-2016-128671;Agustus;2016;Jawa Tengah;Home Office;Office Supplies;Binders;Avery Hanging File Binders;USD 41,86;7;USD 19,26
CA-2016-128671;Agustus;2016;DI Yogyakarta;Home Office;Office Supplies;Paper;Xerox 202;USD 32,40;5;USD 15,55
CA-2016-142524;September;2016;Jawa Timur;Consumer;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;USD 279,95;5;USD 67,19
US-2016-128902;Maret;2016;DKI Jakarta;Consumer;Furniture;Tables;Chromcraft Round Conference Tables;USD 244,01;2;USD 31,37
CA-2016-142524;September;2016;Jawa Barat;Consumer;Office Supplies;Envelopes;Staple envelope;USD 16,56;2;USD 7,78
CA-2016-139808;Oktober;2016;Banten;Consumer;Office Supplies;Fasteners;Alliance Super-Size Bands, Assorted Sizes;USD 93,36;12;USD 0,93
